time,target-POS_X,target-POS_Y,target-POS_Z,target-ROT_X,target-ROT_Y,target-ROT_Z,target-ROT_W
0.0,-0.6172493364867497,-0.31190284047848055,0.5350599368830296,0.5829634741008309,-0.3813678832285658,0.3928400655568646,0.6003239195628731
0.03333333333333333,-0.6151607143855103,-0.3084491785382682,0.5349260769227981,0.5870048970012106,-0.37872626239231016,0.39116418715997237,0.599151272847206
0.06666666666666667,-0.613494100772721,-0.3056946369491983,0.5348223239289561,0.5902125470787796,-0.3766129333497517,0.3898170063493165,0.5982094526713296
0.1,-0.6118312893581865,-0.30294754316783196,0.5347215297882673,0.5933976037591769,-0.3744996257850787,0.3884642120935504,0.5972644892024302
0.13333333333333333,-0.6101722747304892,-0.30020788966232637,0.5346236893605912,0.5965601259841594,-0.3723863853802785,0.3871059374185918,0.596316517702175
0.16666666666666666,-0.6085170514782111,-0.29747566890083854,0.5345287975057876,0.5997001735751992,-0.3702732571599481,0.38574231469668224,0.595365672086059
0.2,-0.6068656141899348,-0.2947508733515258,0.5344368490837167,0.6028178072151511,-0.3681602854986166,0.3843734756432706,0.5944120849274568
0.23333333333333334,-0.6048066333475097,-0.291355309145214,0.5343260449277253,0.6066834234563417,-0.365519357645044,0.3826552909523648,0.5932164454869813
0.26666666666666666,-0.6031636946927408,-0.28864719278499457,0.5342407004356643,0.6097508519165935,-0.36340689716829844,0.38127519331545645,0.5922571676558752
0.3,-0.6015245244148656,-0.2859464771584608,0.5341582826708797,0.6127961823105396,-0.3612936780590449,0.3798904450577335,0.5912960061543054
0.3333333333333333,-0.5998891171024666,-0.28325315473376994,0.5340787864932317,0.6158192914902396,-0.3591814809724877,0.37850094411067314,0.5903323633870997
0.36666666666666664,-0.5978501413882119,-0.279896886918706,0.5339835169223996,0.6195671438009832,-0.3565416612830324,0.37675772260470664,0.5891249583488566
0.4,-0.596223180962638,-0.2772201716598612,0.5339105755221706,0.6225406792117547,-0.35443018679291344,0.3753582264755373,0.588156906984562
0.43333333333333335,-0.5945999659154325,-0.27455082512436985,0.5338405390036222,0.6254922905145904,-0.35231908597905554,0.37395449711921475,0.5871870998634159
0.4666666666666667,-0.5929804908351777,-0.27188883978038936,0.5337734022266141,0.6284220455797539,-0.3502083902946532,0.37254666233041006,0.5862156603017843
0.5,-0.5909613980694268,-0.26857169830168376,0.5336935511862126,0.6320536085693939,-0.34757063734570814,0.3707812892686843,0.5849992508352108
0.5333333333333333,-0.5893503181293148,-0.2659262481003019,0.5336329200340325,0.6349344387364991,-0.3454609650986187,0.36936468130656586,0.5840245819336689
0.5666666666666667,-0.5877429605690457,-0.26328813461194156,0.5335751719179369,0.6377936378433915,-0.3433517960890457,0.3679443789691277,0.5830486717538613
0.6,-0.5857389899714067,-0.2600007985298856,0.5335070332116291,0.6413373257234297,-0.3407160865563156,0.3661639964334946,0.5818272172316457
0.6333333333333333,-0.5841399879802881,-0.25737916510752307,0.533455753133086,0.6441481141523953,-0.3386081548210492,0.3647358383793712,0.5808489413989619
0.6666666666666666,-0.5825446907819046,-0.25476484391969273,0.5334073393851718,0.6469375033097966,-0.3365008183530385,0.36330439038775675,0.5798698008898228
0.7,-0.5805557709047524,-0.2515072137904238,0.5333508451470433,0.6503942576349258,-0.33386752615186976,0.36151064139133665,0.5786448312890811
0.7333333333333333,-0.5789687897045271,-0.24890931759199036,0.5333088618494062,0.6531357646041213,-0.3317616274291609,0.36007224013578093,0.5776641562743402
0.7666666666666666,-0.5769902477030087,-0.2456721948682461,0.533260389410399,0.6565328987877735,-0.32913021536401216,0.3582701855843471,0.5764376187109234
0.8,-0.575411555105639,-0.24309068552925522,0.5332248105410788,0.6592268971825254,-0.3270258856659855,0.35682544694212837,0.5754559657784674
0.8333333333333334,-0.573836537538207,-0.24051644699966077,0.5331920697316161,0.6618999021351866,-0.32492229389725624,0.35537808745200294,0.5744740528874493
0.8666666666666667,-0.5718729253458098,-0.23730886193908973,0.5331551269107802,0.6652117513061684,-0.3222938788012867,0.3535653845935128,0.5732464569699872
0.9,-0.570306156810241,-0.23475095519233694,0.5331287529423591,0.6678377976522144,-0.3201920352924645,0.3521125643237391,0.57226434329571
0.9333333333333333,-0.568352838785609,-0.23156376102909634,0.5330997524090999,0.6710911898871122,-0.3175658795830996,0.3502934102428173,0.5710368234369564
0.9666666666666667,-0.5667942918866012,-0.22902214793523074,0.5330797192597605,0.6736706649883937,-0.31546590149985626,0.34883572700137505,0.5700550286528494
1.0,-0.5648512337856064,-0.22585529700687765,0.5330586284866284,0.6768660876675796,-0.3128421482040535,0.3470108642888716,0.5688282251595362
1.0333333333333332,-0.563300881127857,-0.2233299394359447,0.5330449101344106,0.6793993838856899,-0.31074414726934196,0.34554890840163666,0.5678472541238815
1.0666666666666667,-0.5613680487063714,-0.22018338408003596,0.5330316965939557,0.6825373304196022,-0.30812293272822244,0.34371907026663,0.5666217888906901
1.1,-0.5598258628945781,-0.21767424390208134,0.5330242670168995,0.68502484476665,-0.3060270154095666,0.34225342453181873,0.5656421318185049
